den,datum,okres_nuts_kod,orp_kod,orp_nazev,mc_kod,nove_pripady,aktivni_pripady,nove_pripady_65,nove_pripady_7_dni,nove_pripady_14_dni
sobota,2020-11-28,CZ0105,1005,"Praha 5",500143,15,224,3,141,277
neděle,2020-11-29,CZ0105,1005,"Praha 5",500143,14,205,2,151,285
pondělí,2020-11-30,CZ0105,1005,"Praha 5",500143,28,211,5,153,290
úterý,2020-12-01,CZ0105,1005,"Praha 5",500143,31,235,2,162,310
středa,2020-12-02,CZ0105,1005,"Praha 5",500143,23,247,6,157,311
čtvrtek,2020-12-03,CZ0105,1005,"Praha 5",500143,31,247,2,170,304
pátek,2020-12-04,CZ0105,1005,"Praha 5",500143,23,248,3,165,304
sobota,2020-12-05,CZ0105,1005,"Praha 5",500143,13,241,1,163,304
neděle,2020-12-06,CZ0105,1005,"Praha 5",500143,13,242,1,162,313
pondělí,2020-12-07,CZ0105,1005,"Praha 5",500143,28,238,4,162,315
úterý,2020-12-08,CZ0105,1005,"Praha 5",500143,33,259,5,164,326
středa,2020-12-09,CZ0105,1005,"Praha 5",500143,36,278,6,177,334
čtvrtek,2020-12-10,CZ0105,1005,"Praha 5",500143,39,280,5,185,355
pátek,2020-12-11,CZ0105,1005,"Praha 5",500143,32,282,7,194,359
sobota,2020-12-12,CZ0105,1005,"Praha 5",500143,18,265,0,199,362
neděle,2020-12-13,CZ0105,1005,"Praha 5",500143,10,257,0,196,358
pondělí,2020-12-14,CZ0105,1005,"Praha 5",500143,38,266,5,206,368
úterý,2020-12-15,CZ0105,1005,"Praha 5",500143,55,308,4,228,392
středa,2020-12-16,CZ0105,1005,"Praha 5",500143,48,344,5,240,417
čtvrtek,2020-12-17,CZ0105,1005,"Praha 5",500143,61,367,5,262,447
pátek,2020-12-18,CZ0105,1005,"Praha 5",500143,59,392,4,289,483
sobota,2020-12-19,CZ0105,1005,"Praha 5",500143,37,395,3,308,507
neděle,2020-12-20,CZ0105,1005,"Praha 5",500143,22,391,4,320,516
pondělí,2020-12-21,CZ0105,1005,"Praha 5",500143,57,409,7,339,545
úterý,2020-12-22,CZ0105,1005,"Praha 5",500143,90,485,11,374,602
středa,2020-12-23,CZ0105,1005,"Praha 5",500143,95,568,9,421,661
čtvrtek,2020-12-24,CZ0105,1005,"Praha 5",500143,52,561,0,412,674
pátek,2020-12-25,CZ0105,1005,"Praha 5",500143,22,544,2,375,664
sobota,2020-12-26,CZ0105,1005,"Praha 5",500143,24,507,2,362,670
neděle,2020-12-27,CZ0105,1005,"Praha 5",500143,38,488,8,378,698
pondělí,2020-12-28,CZ0105,1005,"Praha 5",500143,86,517,7,407,746
úterý,2020-12-29,CZ0105,1005,"Praha 5",500143,118,608,15,435,809
středa,2020-12-30,CZ0105,1005,"Praha 5",500143,116,693,23,456,877
čtvrtek,2020-12-31,CZ0105,1005,"Praha 5",500143,75,691,10,479,891
pátek,2021-01-01,CZ0105,1005,"Praha 5",500143,15,599,2,472,847
sobota,2021-01-02,CZ0105,1005,"Praha 5",500143,32,538,3,480,842
neděle,2021-01-03,CZ0105,1005,"Praha 5",500143,44,565,4,486,864
pondělí,2021-01-04,CZ0105,1005,"Praha 5",500143,84,627,7,484,891
úterý,2021-01-05,CZ0105,1005,"Praha 5",500143,137,732,14,503,938
středa,2021-01-06,CZ0105,1005,"Praha 5",500143,100,783,15,487,943
čtvrtek,2021-01-07,CZ0105,1005,"Praha 5",500143,108,770,18,520,999
pátek,2021-01-08,CZ0105,1005,"Praha 5",500143,71,733,13,576,1048
