datum_zobrazeni;datum;kraj_kod;incidence14_100;incidence_65_14_100;simple_r;pozit_perc_test;podil_zachycen_hosp
2020-10-16;2020-10-15;CZ041;392.311242600000;407.125527600000;1.417515274949;0.257396449704;
2020-10-16;2020-10-15;CZ042;541.557800800000;406.124053500000;1.529846804014;0.337371854613;
2020-10-16;2020-10-15;CZ051;759.313935400000;523.880497400000;1.533147243545;0.324041297935;
2020-10-16;2020-10-15;CZ052;614.885968700000;396.961652100000;1.518009168303;0.305160610847;
2020-10-16;2020-10-15;CZ053;591.395586400000;413.819107300000;1.630841121495;0.306813186813;
2020-10-16;2020-10-15;CZ063;697.706806200000;560.930473300000;1.433333333333;0.362133499688;
2020-10-16;2020-10-15;CZ064;626.599742100000;471.460900100000;1.437964891401;0.334602603157;
2020-10-16;2020-10-15;CZ071;748.399958800000;465.880016800000;1.514903846153;0.363898833583;
2020-10-16;2020-10-15;CZ072;962.655886500000;633.761610000000;1.562765055131;0.368573714742;
2020-10-16;2020-10-15;CZ080;641.545172600000;480.423869200000;1.420028612303;0.228362398196;
2020-10-17;2020-10-16;CZ010;878.517107800000;543.067134800000;1.263725679059;0.236473090371;
2020-10-17;2020-10-16;CZ020;798.402473100000;541.385712800000;1.415188817024;0.283997655334;
2020-10-17;2020-10-16;CZ031;796.946977300000;532.495903800000;1.555337904015;0.337477420040;
2020-10-17;2020-10-16;CZ032;854.892108600000;570.640822100000;1.785866099893;0.298278310259;
2020-10-17;2020-10-16;CZ041;455.094616200000;433.713317100000;1.689243027888;0.301029463968;
2020-10-17;2020-10-16;CZ042;584.555979800000;422.839525200000;1.547246083880;0.333660237550;
2020-10-17;2020-10-16;CZ051;817.011877600000;572.820501400000;1.511066398390;0.308757023434;
2020-10-17;2020-10-16;CZ052;717.306538400000;445.535018800000;1.654812998160;0.315451145395;
2020-10-17;2020-10-16;CZ053;660.847737100000;476.976009800000;1.681547619047;0.313410067951;
2020-10-17;2020-10-16;CZ063;784.012961600000;632.844636600000;1.466351829988;0.362310385064;
2020-10-17;2020-10-16;CZ064;684.402288900000;503.310703200000;1.444155844155;0.326078456926;
2020-10-17;2020-10-16;CZ071;830.834711200000;534.616412700000;1.534731934731;0.355776504917;
2020-10-17;2020-10-16;CZ072;1049.514638100000;675.792614000000;1.474472168905;0.358938416970;
2020-10-17;2020-10-16;CZ080;688.690663100000;507.829206600000;1.315581334036;0.224602781653;
2020-10-18;2020-10-17;CZ010;929.035239600000;571.733435200000;1.312138728323;0.235052441712;
2020-10-18;2020-10-17;CZ020;856.374910500000;578.520472900000;1.424224343675;0.284087753401;
2020-10-18;2020-10-17;CZ031;851.598318800000;555.252139000000;1.679290508149;0.353659767794;
2020-10-18;2020-10-17;CZ032;950.162654900000;654.189990800000;1.976054138469;0.323559495397;
2020-10-18;2020-10-17;CZ041;488.352835700000;461.962843500000;1.762081784386;0.322229775662;
2020-10-18;2020-10-17;CZ042;597.833037900000;429.649532200000;1.478666012751;0.326546084696;
2020-10-18;2020-10-17;CZ051;871.329081100000;612.862322800000;1.544761904761;0.304543747653;
2020-10-18;2020-10-17;CZ052;831.147454800000;504.995519500000;1.984425697598;0.329029481385;
2020-10-18;2020-10-17;CZ053;708.679796800000;493.943535800000;1.751085383502;0.317335431418;
2020-10-18;2020-10-17;CZ063;878.753582100000;723.935910000000;1.443715295305;0.374836173001;
2020-10-18;2020-10-17;CZ064;735.661151200000;531.807895300000;1.535491198182;0.334115902631;
2020-10-18;2020-10-17;CZ071;908.364516600000;618.627563200000;1.627111111111;0.365405729114;
2020-10-18;2020-10-17;CZ072;1136.545047200000;725.240854100000;1.605649717514;0.368835438657;
2020-10-18;2020-10-17;CZ080;717.594347200000;523.608037200000;1.325737959606;0.226328352930;
2020-10-19;2020-10-18;CZ010;941.041791100000;582.483297800000;1.275837866292;0.237769784172;
2020-10-19;2020-10-18;CZ020;881.931875500000;588.292778200000;1.320583526062;0.283050524308;
2020-10-19;2020-10-18;CZ031;876.439837700000;574.974209600000;1.502502085070;0.355395541526;
2020-10-19;2020-10-18;CZ032;1007.460599100000;726.877767500000;1.791354212615;0.325687705509;
2020-10-19;2020-10-18;CZ041;524.326012000000;490.212369900000;1.712643678160;0.335369774919;
2020-10-19;2020-10-18;CZ042;657.640703300000;475.462306600000;1.479238754325;0.336713596534;
2020-10-19;2020-10-18;CZ051;888.908922800000;638.444597600000;1.426162790697;0.305251368840;
2020-10-19;2020-10-18;CZ052;869.759103100000;541.006808600000;1.781214848143;0.333508845829;
2020-10-19;2020-10-18;CZ053;721.498788800000;500.542018100000;1.384483742156;0.316056778226;
2020-10-19;2020-10-18;CZ063;920.533607400000;757.495852900000;1.385219399538;0.380390664637;
2020-10-19;2020-10-18;CZ064;741.533688600000;537.674964300000;1.340149625935;0.332549504950;
2020-10-19;2020-10-18;CZ071;941.433352000000;638.484744300000;1.644338807260;0.367242544155;
2020-10-19;2020-10-18;CZ072;1194.050347100000;769.744270100000;1.503455425017;0.364955544371;
2020-10-19;2020-10-18;CZ080;753.245000700000;543.539191700000;1.293740758994;0.229678887041;
2020-10-20;2020-10-19;CZ010;983.177990700000;629.066036000000;1.245648283715;0.243775867558;
2020-10-20;2020-10-19;CZ020;943.297469300000;610.182742100000;1.350924369747;0.292514283634;
2020-10-20;2020-10-19;CZ031;933.885850100000;650.069785700000;1.436563071297;0.363392526822;
2020-10-20;2020-10-19;CZ032;1042.042790300000;761.132926700000;1.663124754033;0.326786266625;
2020-10-20;2020-10-19;CZ041;583.036950500000;516.800159500000;1.940789473684;0.372122358877;
2020-10-20;2020-10-19;CZ042;678.713465200000;489.701412100000;1.345392231530;0.342577329584;
2020-10-20;2020-10-19;CZ051;958.552142200000;701.844148300000;1.399164054336;0.314024390243;
2020-10-20;2020-10-19;CZ052;907.101824100000;550.218998800000;1.658524904214;0.323282300224;
2020-10-20;2020-10-19;CZ053;772.200772200000;529.763868500000;1.356157383750;0.317540081359;
2020-10-20;2020-10-19;CZ063;964.275136100000;787.220373700000;1.196494088870;0.380921479558;
2020-10-20;2020-10-19;CZ064;771.819203000000;573.715530900000;1.314047674149;0.338782816229;
2020-10-20;2020-10-19;CZ071;1004.564765000000;675.144155400000;1.548545523233;0.378450743237;
2020-10-20;2020-10-19;CZ072;1257.392005900000;798.589076800000;1.412156032657;0.377282275004;
2020-10-20;2020-10-19;CZ080;794.476480900000;557.241860400000;1.257978723404;0.238037324386;
2020-10-21;2020-10-20;CZ010;1038.075870800000;679.232061600000;1.222914450691;0.246289439054;
2020-10-21;2020-10-20;CZ020;1010.799622500000;648.881071000000;1.292013567684;0.292047117864;
2020-10-21;2020-10-20;CZ031;1036.357115400000;728.199526600000;1.415287888815;0.369375593747;
2020-10-21;2020-10-20;CZ032;1141.890391400000;830.478736700000;1.549046793760;0.339074355083;
2020-10-21;2020-10-20;CZ041;660.073846800000;576.622686000000;1.919540229885;0.384903486027;
2020-10-21;2020-10-20;CZ042;755.452424800000;542.324193400000;1.343232044198;0.351813330921;
2020-10-21;2020-10-20;CZ051;1011.742432700000;747.447333800000;1.260355029585;0.317036867414;
