datum_zobrazeni;datum;kraj_kod;kraj;body;incidence14_100;incidence14_100_body;incidence_65_14_100;incidence_65_14_100_body;incidence_65_roste;incidence_65_roste_body;simple_r;simple_r_body;pozit_perc_test;pozit_perc_test_body;pozit_perc_test_roste;pozit_perc_test_roste_body
2020-10-28;2020-10-27;CZ052;Královéhradecký kraj;89;1718.308991000000;20;1207.634393200000;20;1;2;1.326258749153;15;0.369829377321;30;1;2
2020-10-28;2020-10-27;CZ053;Pardubický kraj;85;1362.257060900000;20;904.934722100000;16;1;2;1.274941995359;15;0.371409259885;30;1;2
2020-10-28;2020-10-27;CZ063;Kraj Vysočina;84;1413.851745600000;20;1194.733965500000;20;1;2;1.100690754516;10;0.459261722647;30;1;2
2020-10-28;2020-10-27;CZ064;Jihomoravský kraj;89;1222.494502800000;20;1002.430642800000;20;1;2;1.295989143546;15;0.375639176609;30;1;2
2020-10-28;2020-10-27;CZ071;Olomoucký kraj;84;1721.319905300000;20;1154.771451400000;20;1;2;1.160500747384;10;0.446160476977;30;1;2
2020-10-28;2020-10-27;CZ072;Zlínský kraj;89;2042.897237100000;20;1280.709417400000;20;1;2;1.227272727272;15;0.421616656460;30;1;2
2020-10-28;2020-10-27;CZ080;Moravskoslezský kraj;85;1238.860211900000;20;837.938952500000;16;1;2;1.341304024951;15;0.331692804936;30;1;2
2020-10-29;2020-10-28;CZ010;Hl. m. Praha;74;1315.661300400000;20;971.070925200000;20;1;2;0.983944954128;5;0.257458847736;25;1;2
2020-10-29;2020-10-28;CZ020;Středočeský kraj;84;1493.927333000000;20;1058.145216400000;20;1;2;1.136057787452;10;0.328112943328;30;1;2
2020-10-29;2020-10-28;CZ031;Jihočeský kraj;89;1659.413460600000;20;1184.082772000000;20;1;2;1.211505273250;15;0.408641096953;30;1;2
2020-10-29;2020-10-28;CZ032;Plzeňský kraj;84;1728.092436100000;20;1320.912356900000;20;1;2;1.016187392877;10;0.362057266929;30;1;2
2020-10-29;2020-10-28;CZ041;Karlovarský kraj;78;1057.475633200000;20;902.323108100000;16;1;2;1.143635125936;10;0.342019543973;30;0;0
2020-10-29;2020-10-28;CZ042;Ústecký kraj;85;1296.401186400000;20;915.636395100000;16;1;2;1.220437391136;15;0.388228775472;30;1;2
2020-10-29;2020-10-28;CZ051;Liberecký kraj;84;1499.695733500000;20;1189.019642700000;20;1;2;1.113329418672;10;0.372056514913;30;1;2
2020-10-29;2020-10-28;CZ052;Královéhradecký kraj;84;1745.862843400000;20;1265.419950200000;20;1;2;1.173130490679;10;0.368413969450;30;1;2
2020-10-29;2020-10-28;CZ053;Pardubický kraj;84;1413.533028900000;20;998.256115300000;20;1;2;1.189391835601;10;0.364883285057;30;1;2
2020-10-29;2020-10-28;CZ063;Kraj Vysočina;84;1457.593274300000;20;1235.964752400000;20;1;2;1.124933262146;10;0.463331500824;30;1;2
2020-10-29;2020-10-28;CZ064;Jihomoravský kraj;84;1257.729727300000;20;1026.737071400000;20;1;2;1.134144710445;10;0.373864738559;30;1;2
2020-10-29;2020-10-28;CZ071;Olomoucký kraj;84;1745.686415600000;20;1157.826402400000;20;1;2;1.039387308533;10;0.430741328496;30;1;2
2020-10-29;2020-10-28;CZ072;Zlínský kraj;84;2080.833569300000;20;1298.016301400000;20;1;2;1.120822192513;10;0.413425383714;30;1;2
2020-10-29;2020-10-28;CZ080;Moravskoslezský kraj;85;1280.758059500000;20;883.199282400000;16;1;2;1.245388714305;15;0.335591473068;30;1;2
2020-10-30;2020-10-29;CZ010;Hl. m. Praha;74;1330.008751900000;20;1012.875946500000;20;1;2;0.928425577646;5;0.259445011712;25;1;2
2020-10-30;2020-10-29;CZ020;Středočeský kraj;84;1518.473570500000;20;1096.843545300000;20;1;2;1.036273246179;10;0.330117019092;30;1;2
2020-10-30;2020-10-29;CZ031;Jihočeský kraj;84;1684.565498500000;20;1190.909642500000;20;1;2;1.070228734810;10;0.393987237681;30;1;2
2020-10-30;2020-10-29;CZ032;Plzeňský kraj;77;1738.433189400000;20;1309.215473300000;20;1;2;0.938802083333;5;0.353579935547;30;0;0
2020-10-30;2020-10-29;CZ041;Karlovarský kraj;78;1117.544050100000;20;923.925687100000;16;1;2;1.082486551105;10;0.365120967741;30;0;0
2020-10-30;2020-10-29;CZ042;Ústecký kraj;84;1386.782627700000;20;1037.597429500000;20;1;2;1.171780204541;10;0.402692559718;30;1;2
2020-10-30;2020-10-29;CZ051;Liberecký kraj;84;1520.205548900000;20;1210.152826200000;20;1;2;1.085230589608;10;0.369398907103;30;1;2
2020-10-30;2020-10-29;CZ052;Královéhradecký kraj;84;1862.422890000000;20;1399.415444600000;20;1;2;1.165735939369;10;0.375329095228;30;1;2
2020-10-30;2020-10-29;CZ053;Pardubický kraj;84;1489.872996300000;20;1058.585096800000;20;1;2;1.134675732217;10;0.360202556865;30;1;2
2020-10-30;2020-10-29;CZ063;Kraj Vysočina;84;1537.818768800000;20;1315.549759800000;20;1;2;1.170927894283;10;0.459578306460;30;1;2
2020-10-30;2020-10-29;CZ064;Jihomoravský kraj;84;1276.354060300000;20;1051.043500100000;20;1;2;1.105785336941;10;0.387781844471;30;1;2
2020-10-30;2020-10-29;CZ071;Olomoucký kraj;82;1729.705782200000;20;1170.809943800000;20;0;0;1.018248175182;10;0.432792988443;30;1;2
2020-10-30;2020-10-29;CZ072;Zlínský kraj;84;2079.631966000000;20;1307.081812100000;20;1;2;1.018794048551;10;0.402163833075;30;1;2
2020-10-30;2020-10-29;CZ080;Moravskoslezský kraj;80;1281.174539100000;20;891.503930100000;16;1;2;1.100534487146;10;0.328371810449;30;1;2
2020-10-31;2020-10-30;CZ010;Hl. m. Praha;72;1319.361432600000;20;1047.912535900000;20;1;2;0.885811674478;5;0.257126955661;25;0;0
2020-10-31;2020-10-30;CZ020;Středočeský kraj;84;1542.803223600000;20;1134.369197600000;20;1;2;1.023813852026;10;0.327994875080;30;1;2
2020-10-31;2020-10-30;CZ031;Jihočeský kraj;82;1757.226941200000;20;1275.866254000000;20;1;2;1.068265359705;10;0.389445472528;30;0;0
2020-10-31;2020-10-30;CZ032;Plzeňský kraj;75;1677.405793100000;20;1271.618347300000;20;0;0;0.867713004484;5;0.321874133629;30;0;0
2020-10-31;2020-10-30;CZ041;Karlovarský kraj;73;1097.521244500000;20;898.999634400000;16;1;2;0.966593647316;5;0.339488363146;30;0;0
2020-10-31;2020-10-30;CZ042;Ústecký kraj;84;1440.865323100000;20;1083.410203800000;20;1;2;1.153393351800;10;0.398898269564;30;1;2
2020-10-31;2020-10-30;CZ051;Liberecký kraj;82;1583.763438400000;20;1244.633283600000;20;0;0;1.002491694352;10;0.367875647668;30;1;2
2020-10-31;2020-10-30;CZ052;Královéhradecký kraj;84;1866.229672200000;20;1443.801452100000;20;1;2;1.007158196134;10;0.367578864868;30;1;2
2020-10-31;2020-10-30;CZ053;Pardubický kraj;84;1557.603192800000;20;1146.250648000000;20;1;2;1.147333838766;10;0.369135702089;30;1;2
2020-10-31;2020-10-30;CZ063;Kraj Vysočina;84;1575.283486200000;20;1353.903980200000;20;1;2;1.199943993279;10;0.455754094873;30;1;2
2020-10-31;2020-10-30;CZ064;Jihomoravský kraj;82;1293.803885700000;20;1112.647724400000;20;1;2;1.002144298688;10;0.354307884409;30;0;0
2020-10-31;2020-10-30;CZ071;Olomoucký kraj;79;1750.116690200000;20;1226.562798300000;20;1;2;0.965547091412;5;0.433232346772;30;1;2
2020-10-31;2020-10-30;CZ072;Zlínský kraj;79;2113.791830800000;20;1348.288678800000;20;1;2;0.967150496562;5;0.398063136712;30;1;2
2020-10-31;2020-10-30;CZ080;Moravskoslezský kraj;80;1315.992233400000;20;932.196703800000;16;1;2;1.059337913803;10;0.318306369881;30;1;2
2020-11-01;2020-10-31;CZ010;Hl. m. Praha;77;1305.316032800000;20;1067.819688900000;20;0;0;0.829712028277;5;0.262153462094;30;1;2
2020-11-01;2020-10-31;CZ020;Středočeský kraj;79;1578.034293900000;20;1187.139646200000;20;1;2;0.985481269044;5;0.334489262030;30;1;2
2020-11-01;2020-10-31;CZ031;Jihočeský kraj;82;1808.617833400000;20;1325.929971400000;20;1;2;1.026802374893;10;0.386995716386;30;0;0
2020-11-01;2020-10-31;CZ032;Plzeňský kraj;70;1639.941752700000;20;1247.389088400000;20;0;0;0.781738814114;0;0.308631337067;30;0;0
2020-11-01;2020-10-31;CZ041;Karlovarský kraj;82;1178.630575800000;20;993.718634700000;20;1;2;1.077844311377;10;0.323101777059;30;0;0
2020-11-01;2020-10-31;CZ042;Ústecký kraj;84;1532.586651000000;20;1136.652076700000;20;1;2;1.081085369723;10;0.392340915634;30;1;2
2020-11-01;2020-10-31;CZ051;Liberecký kraj;84;1633.572990100000;20;1274.664649700000;20;1;2;1.051444291609;10;0.374742621825;30;1;2
2020-11-01;2020-10-31;CZ052;Královéhradecký kraj;79;1878.012569600000;20;1484.837572300000;20;1;2;0.941860465116;5;0.365738523636;30;1;2
2020-11-01;2020-10-31;CZ053;Pardubický kraj;84;1628.011984800000;20;1237.686760600000;20;1;2;1.136584182435;10;0.369800299944;30;1;2
2020-11-01;2020-10-31;CZ063;Kraj Vysočina;84;1549.980090700000;20;1321.302892800000;20;1;2;1.128958120531;10;0.468127911901;30;1;2
2020-11-01;2020-10-31;CZ064;Jihomoravský kraj;77;1286.337373900000;20;1128.153549500000;20;1;2;0.934353405725;5;0.343822367524;30;0;0
2020-11-01;2020-10-31;CZ071;Olomoucký kraj;79;1741.414365100000;20;1201.359453100000;20;1;2;0.990855298547;5;0.431045241809;30;1;2
2020-11-01;2020-10-31;CZ072;Zlínský kraj;75;2147.436722700000;20;1381.254172100000;20;0;0;0.930709618598;5;0.397494970471;30;0;0
2020-11-01;2020-10-31;CZ080;Moravskoslezský kraj;84;1376.714958800000;20;975.796104200000;20;1;2;1.024096385542;10;0.319713843203;30;1;2
2020-11-02;2020-11-01;CZ010;Hl. m. Praha;77;1289.382810300000;20;1074.189977900000;20;0;0;0.803407190635;5;0.260012176971;30;1;2
2020-11-02;2020-11-01;CZ020;Středočeský kraj;79;1596.299582400000;20;1207.466041200000;20;1;2;0.954791577137;5;0.341647189076;30;1;2
2020-11-02;2020-11-01;CZ031;Jihočeský kraj;82;1807.841535900000;20;1323.654347900000;20;1;2;1.018722088629;10;0.384132124352;30;0;0
2020-11-02;2020-11-01;CZ032;Plzeňský kraj;70;1591.119835700000;20;1190.575653700000;20;0;0;0.713603396426;0;0.296269095182;30;0;0
2020-11-02;2020-11-01;CZ041;Karlovarský kraj;82;1191.187250500000;20;993.718634700000;20;1;2;1.022465088038;10;0.319423368740;30;0;0
2020-11-02;2020-11-01;CZ042;Ústecký kraj;84;1530.637725100000;20;1141.604809100000;20;1;2;1.033171028606;10;0.394308943089;30;1;2
2020-11-02;2020-11-01;CZ051;Liberecký kraj;77;1647.321327900000;20;1280.226013800000;20;0;0;0.957276022786;5;0.374228160745;30;1;2
2020-11-02;2020-11-01;CZ052;Královéhradecký kraj;79;1945.265722400000;20;1533.410939000000;20;1;2;0.875553285665;5;0.359223300970;30;1;2
2020-11-02;2020-11-01;CZ053;Pardubický kraj;84;1675.270059800000;20;1250.883725300000;20;1;2;1.091674249317;10;0.371612203809;30;1;2
2020-11-02;2020-11-01;CZ063;Kraj Vysočina;84;1563.906765800000;20;1331.850303400000;20;1;2;1.062515085686;10;0.469646857996;30;1;2
2020-11-02;2020-11-01;CZ064;Jihomoravský kraj;77;1302.025438100000;20;1161.260581600000;20;1;2;0.883304246655;5;0.344887112160;30;0;0
2020-11-02;2020-11-01;CZ071;Olomoucký kraj;77;1783.818422000000;20;1238.018864300000;20;1;2;0.885203670906;5;0.425410089755;30;0;0
2020-11-02;2020-11-01;CZ072;Zlínský kraj;77;2161.512646800000;20;1414.219665500000;20;1;2;0.878286129266;5;0.394146786598;30;0;0
2020-11-02;2020-11-01;CZ080;Moravskoslezský kraj;79;1412.948683800000;20;1000.294814900000;20;1;2;0.991916731258;5;0.312495639433;30;1;2
2020-11-03;2020-11-02;CZ010;Hl. m. Praha;65;1266.653426700000;20;1057.069826300000;20;0;0;0.794205794205;0;0.247013740247;25;0;0
2020-11-03;2020-11-02;CZ020;Středočeský kraj;79;1580.994281400000;20;1218.411023100000;20;1;2;0.935545684173;5;0.333333333333;30;1;2
2020-11-03;2020-11-02;CZ031;Jihočeský kraj;77;1810.325687800000;20;1312.276230300000;20;1;2;0.912472301361;5;0.388948859802;30;0;0
2020-11-03;2020-11-02;CZ032;Plzeňský kraj;75;1678.761957500000;20;1259.921463700000;20;0;0;0.825524737631;5;0.337599632127;30;0;0
2020-11-03;2020-11-02;CZ041;Karlovarský kraj;73;1133.494420700000;20;953.836950300000;16;1;2;0.994047619047;5;0.324020178502;30;0;0
2020-11-03;2020-11-02;CZ042;Ústecký kraj;82;1572.052401700000;20;1202.894872000000;20;1;2;1.047256581033;10;0.385635036496;30;0;0
2020-11-03;2020-11-02;CZ051;Liberecký kraj;77;1643.039058800000;20;1276.889195300000;20;0;0;0.963871308016;5;0.363826398566;30;1;2
2020-11-03;2020-11-02;CZ052;Královéhradecký kraj;77;1972.638299400000;20;1573.609587300000;20;1;2;0.950867579908;5;0.361527777777;30;0;0
2020-11-03;2020-11-02;CZ053;Pardubický kraj;84;1677.183342100000;20;1282.933496700000;20;1;2;1.084286714919;10;0.372563176895;30;1;2
2020-11-03;2020-11-02;CZ063;Kraj Vysočina;82;1660.412739500000;20;1417.188443800000;20;1;2;1.079496915045;10;0.465180488802;30;0;0
2020-11-03;2020-11-02;CZ064;Jihomoravský kraj;75;1307.059041600000;20;1172.994719600000;20;0;0;0.881603773584;5;0.338494974191;30;0;0
2020-11-03;2020-11-02;CZ071;Olomoucký kraj;84;1785.242438800000;20;1260.930996200000;20;1;2;1.001052631578;10;0.443908510969;30;1;2
2020-11-03;2020-11-02;CZ072;Zlínský kraj;77;2157.221206500000;20;1447.185158900000;20;1;2;0.892500372744;5;0.388852799792;30;0;0
2020-11-03;2020-11-02;CZ080;Moravskoslezský kraj;77;1437.520980100000;20;1053.444560200000;20;1;2;0.964563905650;5;0.304158306233;30;0;0
2020-11-04;2020-11-03;CZ010;Hl. m. Praha;65;1216.361833600000;20;1033.977528800000;20;0;0;0.757032063896;0;0.239586767776;25;0;0
2020-11-04;2020-11-03;CZ020;Středočeský kraj;77;1568.865552300000;20;1239.910094700000;20;1;2;0.896943852167;5;0.322720879682;30;0;0
2020-11-04;2020-11-03;CZ031;Jihočeský kraj;79;1801.786415700000;20;1341.859336100000;20;1;2;0.965603606612;5;0.387340924313;30;1;2
2020-11-04;2020-11-03;CZ032;Plzeňský kraj;75;1653.672916800000;20;1275.795805800000;20;0;0;0.812760055478;5;0.333523050654;30;0;0
2020-11-04;2020-11-03;CZ041;Karlovarský kraj;79;1162.340835600000;20;1003.689055800000;20;1;2;0.981778023191;5;0.334902994914;30;1;2
2020-11-04;2020-11-03;CZ042;Ústecký kraj;77;1572.052401700000;20;1225.801259200000;20;1;2;0.936982248520;5;0.375348148148;30;0;0
2020-11-04;2020-11-03;CZ051;Liberecký kraj;75;1680.903333400000;20;1302.471470200000;20;0;0;0.967186659494;5;0.358989717480;30;0;0
2020-11-04;2020-11-03;CZ052;Královéhradecký kraj;75;1977.532733700000;20;1566.909812600000;20;0;0;0.861420017108;5;0.360957774750;30;0;0
2020-11-04;2020-11-03;CZ053;Pardubický kraj;82;1702.247341400000;20;1275.392374000000;20;1;2;1.037335791657;10;0.358616843279;30;0;0
2020-11-04;2020-11-03;CZ063;Kraj Vysočina;82;1684.146932300000;20;1443.077542600000;20;1;2;1.090039254170;10;0.453367346938;30;0;0
2020-11-04;2020-11-03;CZ064;Jihomoravský kraj;75;1305.968427500000;20;1196.882071900000;20;0;0;0.812398042414;5;0.318443409153;30;0;0
2020-11-04;2020-11-03;CZ071;Olomoucký kraj;75;1778.122354600000;20;1270.095849000000;20;0;0;0.900896057347;5;0.396201134930;30;0;0
2020-11-04;2020-11-03;CZ072;Zlínský kraj;75;2180.223326500000;20;1499.105810900000;20;0;0;0.894081475787;5;0.379609686051;30;0;0
2020-11-04;2020-11-03;CZ080;Moravskoslezský kraj;82;1483.250440000000;20;1111.992326500000;20;1;2;1.014801110083;10;0.302349617584;30;0;0
2020-11-05;2020-11-04;CZ010;Hl. m. Praha;65;1160.633311600000;20;1039.551531600000;20;0;0;0.764911014911;0;0.242240755550;25;0;0
2020-11-05;2020-11-04;CZ020;Středočeský kraj;77;1570.598227900000;20;1304.798201800000;20;1;2;0.912109375000;5;0.327531242030;30;0;0
2020-11-05;2020-11-04;CZ031;Jihočeský kraj;75;1854.885162300000;20;1435.159900400000;20;0;0;0.922333278715;5;0.374268617021;30;0;0
2020-11-05;2020-11-04;CZ032;Plzeňský kraj;75;1606.546205300000;20;1308.379981600000;20;0;0;0.891688199827;5;0.331200511877;30;0;0
2020-11-05;2020-11-04;CZ041;Karlovarský kraj;80;1174.218771200000;20;1025.291634800000;20;0;0;1.008498583569;10;0.309942538742;30;0;0
2020-11-05;2020-11-04;CZ042;Ústecký kraj;77;1574.610367000000;20;1267.280392700000;20;1;2;0.993845691984;5;0.382142444880;30;0;0
2020-11-05;2020-11-04;CZ051;Liberecký kraj;80;1723.275259700000;20;1321.380108100000;20;0;0;1.064346865506;10;0.366349809885;30;0;0
2020-11-05;2020-11-04;CZ052;Královéhradecký kraj;77;1979.708037900000;20;1588.684080400000;20;1;2;0.967661691542;5;0.365258215962;30;0;0
2020-11-05;2020-11-04;CZ053;Pardubický kraj;84;1743.000256300000;20;1319.696469800000;20;1;2;1.063215859030;10;0.367547399680;30;1;2
2020-11-05;2020-11-04;CZ063;Kraj Vysočina;82;1722.984702200000;20;1462.254652800000;20;1;2;1.066511085180;10;0.452430452430;30;0;0
2020-11-05;2020-11-04;CZ064;Jihomoravský kraj;82;1379.794612100000;20;1208.616209800000;20;1;2;1.002769037130;10;0.356051126206;30;0;0
2020-11-05;2020-11-04;CZ071;Olomoucký kraj;77;1713.725148900000;20;1237.255126500000;20;1;2;0.920028689259;5;0.394935344827;30;0;0
2020-11-05;2020-11-04;CZ072;Zlínský kraj;77;2168.550608900000;20;1516.412695000000;20;1;2;0.936176935229;5;0.385180370490;30;0;0
2020-11-05;2020-11-04;CZ080;Moravskoslezský kraj;82;1510.238317900000;20;1126.940692300000;20;1;2;1.063207547169;10;0.304214326686;30;0;0
2020-11-06;2020-11-05;CZ010;Hl. m. Praha;65;1097.806576700000;20;1024.023952200000;20;0;0;0.739130434782;0;0.230916777577;25;0;0
2020-11-06;2020-11-05;CZ020;Středočeský kraj;77;1560.418758800000;20;1335.678686600000;20;1;2;0.941978901418;5;0.327971629409;30;0;0
2020-11-06;2020-11-05;CZ031;Jihočeský kraj;77;1830.043643400000;20;1486.740700200000;20;1;2;0.957872129522;5;0.361606586004;30;0;0
2020-11-06;2020-11-05;CZ032;Plzeňský kraj;75;1530.261960000000;20;1247.389088400000;20;0;0;0.926012098650;5;0.328139170582;30;0;0
2020-11-06;2020-11-05;CZ041;Karlovarský kraj;75;1219.354926200000;20;1110.040214000000;20;0;0;0.990000000000;5;0.304563322508;30;0;0
2020-11-06;2020-11-05;CZ042;Ústecký kraj;77;1570.347091500000;20;1304.425885400000;20;1;2;0.900044033465;5;0.357592722183;30;0;0
2020-11-06;2020-11-05;CZ051;Liberecký kraj;82;1724.852937800000;20;1319.155562400000;20;0;0;1.029565672422;10;0.371261439758;30;1;2
2020-11-06;2020-11-05;CZ052;Královéhradecký kraj;75;1979.889313200000;20;1628.045256900000;20;0;0;0.949682005237;5;0.360915618113;30;0;0
2020-11-06;2020-11-05;CZ053;Pardubický kraj;84;1749.505416500000;20;1366.828486500000;20;1;2;1.025613660618;10;0.367046062180;30;1;2
2020-11-06;2020-11-05;CZ063;Kraj Vysočina;84;1783.399011000000;20;1520.744838900000;20;1;2;1.134584935534;10;0.481289579735;30;1;2
2020-11-06;2020-11-05;CZ064;Jihomoravský kraj;82;1401.019640200000;20;1228.731874900000;20;1;2;1.072107765451;10;0.355834136933;30;0;0
2020-11-06;2020-11-05;CZ071;Olomoucký kraj;77;1694.738257700000;20;1241.837552900000;20;1;2;0.928519724936;5;0.394692307692;30;0;0
2020-11-06;2020-11-05;CZ072;Zlínský kraj;79;2163.915853400000;20;1560.091973700000;20;1;2;0.996081632653;5;0.405624626022;30;1;2
2020-11-06;2020-11-05;CZ080;Moravskoslezský kraj;82;1520.067236400000;20;1164.726839300000;20;1;2;1.107381776239;10;0.314621837724;30;0;0
2020-11-07;2020-11-06;CZ010;Hl. m. Praha;60;1040.416770800000;20;994.959508800000;20;0;0;0.710550279692;0;0.222557248797;20;0;0
2020-11-07;2020-11-06;CZ020;Středočeský kraj;79;1535.511547100000;20;1371.640770000000;20;1;2;0.900621118012;5;0.328625390047;30;1;2
2020-11-07;2020-11-06;CZ031;Jihočeský kraj;77;1861.561320500000;20;1555.767947000000;20;1;2;0.992581352217;5;0.375638080653;30;0;0
2020-11-07;2020-11-06;CZ032;Plzeňský kraj;79;1467.200317300000;20;1225.666304600000;20;1;2;0.994298463063;5;0.348358520062;30;1;2
2020-11-07;2020-11-06;CZ041;Karlovarský kraj;82;1181.006162900000;20;1120.010635100000;20;1;2;1.018408551068;10;0.299354163030;30;0;0
2020-11-07;2020-11-06;CZ042;Ústecký kraj;77;1547.447211500000;20;1321.760448700000;20;1;2;0.889837997054;5;0.357853589196;30;0;0
2020-11-07;2020-11-06;CZ051;Liberecký kraj;84;1691.721697500000;20;1331.390563400000;20;1;2;1.050852042196;10;0.371379409234;30;1;2
2020-11-07;2020-11-06;CZ052;Královéhradecký kraj;75;1918.980797500000;20;1609.620876400000;20;0;0;0.964028776978;5;0.355335770085;30;0;0
2020-11-07;2020-11-06;CZ053;Pardubický kraj;77;1757.541202500000;20;1445.067634400000;20;1;2;0.968118357991;5;0.361219095008;30;0;0
2020-11-07;2020-11-06;CZ063;Kraj Vysočina;84;1810.860060400000;20;1527.456827500000;20;1;2;1.123807360290;10;0.466346153846;30;1;2
2020-11-07;2020-11-06;CZ064;Jihomoravský kraj;84;1333.737140100000;20;1180.119017600000;20;1;2;1.047550052687;10;0.358001350438;30;1;2
2020-11-07;2020-11-06;CZ071;Olomoucký kraj;75;1670.371747500000;20;1250.238668000000;20;0;0;0.905783921425;5;0.389092897882;30;0;0
2020-11-07;2020-11-06;CZ072;Zlínský kraj;79;2080.833569300000;20;1508.171321600000;20;1;2;0.957830329088;5;0.400941437076;30;1;2
2020-11-07;2020-11-06;CZ080;Moravskoslezský kraj;82;1490.080705400000;20;1182.997064300000;20;1;2;1.050346059388;10;0.314598100842;30;0;0
2020-11-08;2020-11-07;CZ010;Hl. m. Praha;56;974.645032700000;20;943.997197000000;16;0;0;0.688469601677;0;0.216622691292;20;0;0
2020-11-08;2020-11-07;CZ020;Středočeský kraj;77;1454.942132200000;20;1322.779243600000;20;1;2;0.852527697607;5;0.319738817696;30;0;0
2020-11-08;2020-11-07;CZ031;Jihočeský kraj;77;1811.101985300000;20;1553.492323500000;20;1;2;0.973460537727;5;0.371188570672;30;0;0
2020-11-08;2020-11-07;CZ032;Plzeňský kraj;79;1359.893812300000;20;1156.320494600000;20;1;2;0.845402951191;5;0.361904761904;30;1;2
2020-11-08;2020-11-07;CZ041;Karlovarský kraj;84;1194.241576800000;20;1173.186214200000;20;1;2;1.029341317365;10;0.333139534883;30;1;2
2020-11-08;2020-11-07;CZ042;Ústecký kraj;77;1524.181907800000;20;1340.952286600000;20;1;2;0.863113264688;5;0.358310284133;30;0;0
2020-11-08;2020-11-07;CZ051;Liberecký kraj;77;1677.747977100000;20;1331.390563400000;20;1;2;0.990971272229;5;0.355795677799;30;0;0
2020-11-08;2020-11-07;CZ052;Královéhradecký kraj;75;1817.466604500000;20;1550.997847600000;20;0;0;0.898962735305;5;0.350929814037;30;0;0
2020-11-08;2020-11-07;CZ053;Pardubický kraj;75;1723.293447700000;20;1435.641231000000;20;0;0;0.930663221360;5;0.354960578186;30;0;0
2020-11-08;2020-11-07;CZ063;Kraj Vysočina;84;1883.827991800000;20;1586.905869100000;20;1;2;1.139371290393;10;0.478976065058;30;1;2
2020-11-08;2020-11-07;CZ064;Jihomoravský kraj;84;1306.891254800000;20;1188.500544700000;20;1;2;1.070893525949;10;0.362328023171;30;1;2
2020-11-08;2020-11-07;CZ071;Olomoucký kraj;75;1644.422996200000;20;1226.562798300000;20;0;0;0.852961794602;5;0.382475442043;30;0;0
2020-11-08;2020-11-07;CZ072;Zlínský kraj;77;1968.226176000000;20;1462.843768200000;20;1;2;0.892248580020;5;0.386552797278;30;0;0
2020-11-08;2020-11-07;CZ080;Moravskoslezský kraj;82;1483.916807300000;20;1201.267289200000;20;1;2;1.040150136487;10;0.306478099132;30;0;0
2020-11-09;2020-11-08;CZ010;Hl. m. Praha;52;934.547681400000;16;910.951323000000;16;0;0;0.716972477064;0;0.211970525744;20;0;0
2020-11-09;2020-11-08;CZ020;Středočeský kraj;75;1422.887633800000;20;1306.361770700000;20;0;0;0.851822503961;5;0.311888010444;30;0;0
2020-11-09;2020-11-08;CZ031;Jihočeský kraj;77;1796.352333400000;20;1549.699617600000;20;1;2;0.975099429361;5;0.374808906613;30;0;0
2020-11-09;2020-11-08;CZ032;Plzeňský kraj;79;1327.515388200000;20;1111.203943500000;20;1;2;0.925646026328;5;0.373610154481;30;1;2
2020-11-09;2020-11-08;CZ041;Karlovarský kraj;77;1099.896831600000;20;1090.099371800000;20;1;2;0.875703037120;5;0.317819963257;30;0;0
2020-11-09;2020-11-08;CZ042;Ústecký kraj;75;1484.350733500000;20;1324.236814800000;20;0;0;0.851910325228;5;0.346875803548;30;0;0
2020-11-09;2020-11-08;CZ051;Liberecký kraj;82;1645.518267200000;20;1290.236469200000;20;1;2;1.002224694104;10;0.361520714214;30;0;0
2020-11-09;2020-11-08;CZ052;Královéhradecký kraj;75;1717.946440300000;20;1494.049762500000;20;0;0;0.860774577954;5;0.348588434006;30;0;0
2020-11-09;2020-11-08;CZ053;Pardubický kraj;75;1697.272807200000;20;1422.444266300000;20;0;0;0.904687847145;5;0.351488994389;30;0;0
2020-11-09;2020-11-08;CZ063;Kraj Vysočina;84;1841.851816200000;20;1547.592793200000;20;1;2;1.122664866081;10;0.474821513564;30;1;2
2020-11-09;2020-11-08;CZ064;Jihomoravský kraj;82;1292.126017900000;20;1166.289497900000;20;0;0;1.120195065978;10;0.357420713010;30;1;2
2020-11-09;2020-11-08;CZ071;Olomoucký kraj;75;1615.784435400000;20;1250.238668000000;20;0;0;0.937736224388;5;0.373415716096;30;0;0
2020-11-09;2020-11-08;CZ072;Zlínský kraj;77;1929.259898200000;20;1452.954120200000;20;1;2;0.892709766162;5;0.383399793235;30;0;0
2020-11-09;2020-11-08;CZ080;Moravskoslezský kraj;77;1468.340470400000;20;1194.208338600000;20;1;2;0.987921604375;5;0.304638088545;30;0;0
2020-11-10;2020-11-09;CZ010;Hl. m. Praha;52;870.286201400000;16;885.072024000000;16;0;0;0.686998899544;0;0.203701114063;20;0;0
2020-11-10;2020-11-09;CZ020;Středočeský kraj;70;1359.717169500000;20;1272.745040500000;20;0;0;0.787716566089;0;0.301224550563;30;0;0
2020-11-10;2020-11-09;CZ031;Jihočeský kraj;77;1727.727637500000;20;1479.155288500000;20;1;2;0.952744714869;5;0.353946673706;30;0;0
2020-11-10;2020-11-09;CZ032;Plzeňský kraj;70;1276.489704100000;20;1060.238950600000;20;0;0;0.754648635595;0;0.316007685306;30;0;0
2020-11-10;2020-11-09;CZ041;Karlovarský kraj;77;1090.394483200000;20;1083.452424400000;20;1;2;0.866853932584;5;0.305968669442;30;0;0
