datum,kraj_nuts_kod,okres_lau_kod,prirustkovy_pocet_testu_okres,kumulativni_pocet_testu_okres,prirustkovy_pocet_testu_kraj,kumulativni_pocet_testu_kraj,prirustkovy_pocet_prvnich_testu_okres,kumulativni_pocet_prvnich_testu_okres,prirustkovy_pocet_prvnich_testu_kraj,kumulativni_pocet_prvnich_testu_kraj
2020-11-27,CZ020,CZ0202,204,22082,3121,322896,204,19346,3040,279507
2020-11-28,CZ020,CZ0208,94,21265,1735,324631,94,18208,1718,281225
2020-11-28,CZ020,CZ0203,333,35469,1735,324631,324,31115,1718,281225
2020-11-28,CZ020,CZ0207,177,31346,1735,324631,177,27627,1718,281225
2020-11-28,CZ020,CZ020A,215,44106,1735,324631,213,37063,1718,281225
2020-11-28,CZ020,CZ0202,109,22191,1735,324631,108,19454,1718,281225
2020-11-28,CZ020,CZ0209,228,47060,1735,324631,228,40111,1718,281225
2020-11-28,CZ020,CZ020B,66,26108,1735,324631,66,22862,1718,281225
2020-11-28,CZ020,CZ0204,118,21798,1735,324631,117,18887,1718,281225
2020-11-28,CZ020,CZ0201,112,24212,1735,324631,112,21497,1718,281225
2020-11-28,CZ020,CZ0206,133,24400,1735,324631,133,20699,1718,281225
2020-11-28,CZ020,CZ020C,41,11339,1735,324631,41,10068,1718,281225
2020-11-28,CZ020,CZ0205,109,15337,1735,324631,105,13634,1718,281225
2020-11-29,CZ020,CZ0207,30,31376,733,325364,30,27657,722,281947
2020-11-29,CZ020,CZ0208,42,21307,733,325364,42,18250,722,281947
2020-11-29,CZ020,CZ0203,56,35525,733,325364,55,31170,722,281947
2020-11-29,CZ020,CZ020A,114,44220,733,325364,112,37175,722,281947
2020-11-29,CZ020,CZ0202,36,22227,733,325364,36,19490,722,281947
2020-11-29,CZ020,CZ0209,164,47224,733,325364,163,40274,722,281947
2020-11-29,CZ020,CZ0204,67,21865,733,325364,67,18954,722,281947
2020-11-29,CZ020,CZ0206,29,24429,733,325364,27,20726,722,281947
2020-11-29,CZ020,CZ020B,75,26183,733,325364,75,22937,722,281947
2020-11-29,CZ020,CZ0201,87,24299,733,325364,84,21581,722,281947
2020-11-29,CZ020,CZ0205,18,15355,733,325364,18,13652,722,281947
2020-11-29,CZ020,CZ020C,15,11354,733,325364,13,10081,722,281947
2020-11-30,CZ020,CZ0208,161,21468,2845,328209,141,18391,2767,284714
2020-11-30,CZ020,CZ0207,342,31718,2845,328209,336,27993,2767,284714
2020-11-30,CZ020,CZ0203,594,36119,2845,328209,586,31756,2767,284714
2020-11-30,CZ020,CZ020A,325,44545,2845,328209,318,37493,2767,284714
2020-11-30,CZ020,CZ0202,205,22432,2845,328209,203,19693,2767,284714
2020-11-30,CZ020,CZ0209,355,47579,2845,328209,343,40617,2767,284714
2020-11-30,CZ020,CZ0204,179,22044,2845,328209,174,19128,2767,284714
2020-11-30,CZ020,CZ020B,102,26285,2845,328209,98,23035,2767,284714
2020-11-30,CZ020,CZ0206,135,24564,2845,328209,135,20861,2767,284714
2020-11-30,CZ020,CZ020C,140,11494,2845,328209,137,10218,2767,284714
2020-11-30,CZ020,CZ0201,136,24435,2845,328209,136,21717,2767,284714
2020-11-30,CZ020,CZ0205,171,15526,2845,328209,160,13812,2767,284714
2020-12-01,CZ020,CZ0205,185,15711,3448,331657,185,13997,3424,288138
2020-12-01,CZ020,CZ020C,105,11599,3448,331657,104,10322,3424,288138
2020-12-01,CZ020,CZ0206,288,24852,3448,331657,288,21149,3424,288138
2020-12-01,CZ020,CZ0201,269,24704,3448,331657,263,21980,3424,288138
2020-12-01,CZ020,CZ0204,215,22259,3448,331657,204,19332,3424,288138
2020-12-01,CZ020,CZ020B,399,26684,3448,331657,395,23430,3424,288138
2020-12-01,CZ020,CZ0209,420,47999,3448,331657,420,41037,3424,288138
2020-12-01,CZ020,CZ0202,216,22648,3448,331657,215,19908,3424,288138
2020-12-01,CZ020,CZ020A,414,44959,3448,331657,414,37907,3424,288138
2020-12-01,CZ020,CZ0207,306,32024,3448,331657,305,28298,3424,288138
2020-12-01,CZ020,CZ0203,427,36546,3448,331657,427,32183,3424,288138
2020-12-01,CZ020,CZ0208,204,21672,3448,331657,204,18595,3424,288138
2020-12-02,CZ020,CZ0202,167,22815,2750,334407,166,20074,2684,290822
2020-12-02,CZ020,CZ0207,258,32282,2750,334407,258,28556,2684,290822
2020-12-02,CZ020,CZ0208,192,21864,2750,334407,187,18782,2684,290822
2020-12-02,CZ020,CZ0203,380,36926,2750,334407,379,32562,2684,290822
2020-12-02,CZ020,CZ020A,306,45265,2750,334407,306,38213,2684,290822
2020-12-02,CZ020,CZ0209,409,48408,2750,334407,403,41440,2684,290822
2020-12-02,CZ020,CZ0204,203,22462,2750,334407,203,19535,2684,290822
2020-12-02,CZ020,CZ0206,268,25120,2750,334407,244,21393,2684,290822
2020-12-02,CZ020,CZ020B,196,26880,2750,334407,188,23618,2684,290822
2020-12-02,CZ020,CZ0201,136,24840,2750,334407,135,22115,2684,290822
2020-12-02,CZ020,CZ020C,86,11685,2750,334407,85,10407,2684,290822
2020-12-02,CZ020,CZ0205,149,15860,2750,334407,130,14127,2684,290822
2020-12-03,CZ020,CZ0208,172,22036,2741,337148,172,18954,2700,293522
2020-12-03,CZ020,CZ0203,501,37427,2741,337148,501,33063,2700,293522
2020-12-03,CZ020,CZ0207,282,32564,2741,337148,274,28830,2700,293522
2020-12-03,CZ020,CZ020A,284,45549,2741,337148,275,38488,2700,293522
2020-12-03,CZ020,CZ0202,98,22913,2741,337148,94,20168,2700,293522
2020-12-03,CZ020,CZ0209,341,48749,2741,337148,341,41781,2700,293522
2020-12-03,CZ020,CZ020B,203,27083,2741,337148,203,23821,2700,293522
2020-12-03,CZ020,CZ0204,251,22713,2741,337148,243,19778,2700,293522
2020-12-03,CZ020,CZ0201,277,25117,2741,337148,267,22382,2700,293522
2020-12-03,CZ020,CZ0206,130,25250,2741,337148,130,21523,2700,293522
2020-12-03,CZ020,CZ020C,73,11758,2741,337148,71,10478,2700,293522
2020-12-03,CZ020,CZ0205,129,15989,2741,337148,129,14256,2700,293522
2020-12-04,CZ020,CZ0208,368,22404,3108,340256,335,19289,3047,296569
2020-12-04,CZ020,CZ0203,431,37858,3108,340256,430,33493,3047,296569
2020-12-04,CZ020,CZ020A,346,45895,3108,340256,346,38834,3047,296569
2020-12-04,CZ020,CZ0207,320,32884,3108,340256,317,29147,3047,296569
2020-12-04,CZ020,CZ0202,226,23139,3108,340256,226,20394,3047,296569
2020-12-04,CZ020,CZ0209,381,49130,3108,340256,379,42160,3047,296569
2020-12-04,CZ020,CZ0204,248,22961,3108,340256,248,20026,3047,296569
2020-12-04,CZ020,CZ020B,211,27294,3108,340256,211,24032,3047,296569
2020-12-04,CZ020,CZ0206,168,25418,3108,340256,167,21690,3047,296569
2020-12-04,CZ020,CZ020C,87,11845,3108,340256,87,10565,3047,296569
2020-12-04,CZ020,CZ0201,162,25279,3108,340256,162,22544,3047,296569
2020-12-04,CZ020,CZ0205,160,16149,3108,340256,139,14395,3047,296569
2020-12-05,CZ020,CZ0205,123,16272,1915,342171,123,14518,1890,298459
2020-12-05,CZ020,CZ0201,148,25427,1915,342171,132,22676,1890,298459
2020-12-05,CZ020,CZ020C,38,11883,1915,342171,38,10603,1890,298459
2020-12-05,CZ020,CZ0206,204,25622,1915,342171,204,21894,1890,298459
2020-12-05,CZ020,CZ020B,84,27378,1915,342171,82,24114,1890,298459
2020-12-05,CZ020,CZ0204,158,23119,1915,342171,157,20183,1890,298459
2020-12-05,CZ020,CZ0209,292,49422,1915,342171,291,42451,1890,298459
2020-12-05,CZ020,CZ0202,97,23236,1915,342171,96,20490,1890,298459
2020-12-05,CZ020,CZ020A,243,46138,1915,342171,239,39073,1890,298459
2020-12-05,CZ020,CZ0203,225,38083,1915,342171,225,33718,1890,298459
2020-12-05,CZ020,CZ0207,198,33082,1915,342171,198,29345,1890,298459
2020-12-05,CZ020,CZ0208,105,22509,1915,342171,105,19394,1890,298459
2020-12-06,CZ020,CZ0202,38,23274,822,342993,38,20528,809,299268
2020-12-06,CZ020,CZ0208,44,22553,822,342993,44,19438,809,299268
2020-12-06,CZ020,CZ0203,63,38146,822,342993,60,33778,809,299268
2020-12-06,CZ020,CZ0207,23,33105,822,342993,22,29367,809,299268
2020-12-06,CZ020,CZ020A,157,46295,822,342993,156,39229,809,299268
2020-12-06,CZ020,CZ020B,94,27472,822,342993,92,24206,809,299268
2020-12-06,CZ020,CZ0209,145,49567,822,342993,143,42594,809,299268
2020-12-06,CZ020,CZ0204,54,23173,822,342993,52,20235,809,299268
2020-12-06,CZ020,CZ0201,138,25565,822,342993,138,22814,809,299268
2020-12-06,CZ020,CZ0206,34,25656,822,342993,33,21927,809,299268
2020-12-06,CZ020,CZ020C,12,11895,822,342993,11,10614,809,299268
2020-12-06,CZ020,CZ0205,20,16292,822,342993,20,14538,809,299268
2020-12-07,CZ020,CZ020C,124,12019,3082,346075,124,10738,3059,302327
2020-12-07,CZ020,CZ0205,185,16477,3082,346075,181,14719,3059,302327
2020-12-07,CZ020,CZ0201,140,25705,3082,346075,140,22954,3059,302327
2020-12-07,CZ020,CZ020B,154,27626,3082,346075,152,24358,3059,302327
2020-12-07,CZ020,CZ0206,246,25902,3082,346075,246,22173,3059,302327
2020-12-07,CZ020,CZ0204,158,23331,3082,346075,158,20393,3059,302327
2020-12-07,CZ020,CZ0209,376,49943,3082,346075,365,42959,3059,302327
2020-12-07,CZ020,CZ0202,197,23471,3082,346075,197,20725,3059,302327
2020-12-07,CZ020,CZ020A,362,46657,3082,346075,360,39589,3059,302327
2020-12-07,CZ020,CZ0203,594,38740,3082,346075,594,34372,3059,302327
2020-12-07,CZ020,CZ0208,197,22750,3082,346075,194,19632,3059,302327
2020-12-07,CZ020,CZ0207,349,33454,3082,346075,348,29715,3059,302327
2020-12-08,CZ020,CZ0205,237,16714,3774,349849,237,14956,3741,306068
2020-12-08,CZ020,CZ020C,140,12159,3774,349849,139,10877,3741,306068
2020-12-08,CZ020,CZ0201,290,25995,3774,349849,290,23244,3741,306068
2020-12-08,CZ020,CZ020B,310,27936,3774,349849,307,24665,3741,306068
2020-12-08,CZ020,CZ0206,232,26134,3774,349849,232,22405,3741,306068
2020-12-08,CZ020,CZ0204,281,23612,3774,349849,281,20674,3741,306068
2020-12-08,CZ020,CZ0209,460,50403,3774,349849,452,43411,3741,306068
2020-12-08,CZ020,CZ020A,438,47095,3774,349849,432,40021,3741,306068
2020-12-08,CZ020,CZ0203,507,39247,3774,349849,507,34879,3741,306068
2020-12-08,CZ020,CZ0208,214,22964,3774,349849,200,19832,3741,306068
2020-12-08,CZ020,CZ0207,378,33832,3774,349849,377,30092,3741,306068
2020-12-08,CZ020,CZ0202,287,23758,3774,349849,287,21012,3741,306068
2020-12-09,CZ020,CZ020A,451,47546,3466,353315,450,40471,3446,309514
2020-12-09,CZ020,CZ0207,335,34167,3466,353315,331,30423,3446,309514
2020-12-09,CZ020,CZ0202,201,23959,3466,353315,200,21212,3446,309514
2020-12-09,CZ020,CZ0208,235,23199,3466,353315,235,20067,3446,309514
2020-12-09,CZ020,CZ0203,475,39722,3466,353315,473,35352,3446,309514
2020-12-09,CZ020,CZ0209,414,50817,3466,353315,414,43825,3446,309514
2020-12-09,CZ020,CZ020B,264,28200,3466,353315,259,24924,3446,309514
2020-12-09,CZ020,CZ0206,243,26377,3466,353315,243,22648,3446,309514
2020-12-09,CZ020,CZ0204,249,23861,3466,353315,249,20923,3446,309514
2020-12-09,CZ020,CZ0201,253,26248,3466,353315,247,23491,3446,309514
2020-12-09,CZ020,CZ020C,101,12260,3466,353315,101,10978,3446,309514
2020-12-09,CZ020,CZ0205,245,16959,3466,353315,244,15200,3446,309514
2020-12-10,CZ020,CZ0208,216,23415,3658,356973,213,20280,3640,313154
2020-12-10,CZ020,CZ0207,488,34655,3658,356973,486,30909,3640,313154
2020-12-10,CZ020,CZ0203,405,40127,3658,356973,405,35757,3640,313154
2020-12-10,CZ020,CZ020A,398,47944,3658,356973,398,40869,3640,313154
2020-12-10,CZ020,CZ0202,207,24166,3658,356973,206,21418,3640,313154
2020-12-10,CZ020,CZ0209,546,51363,3658,356973,544,44369,3640,313154
2020-12-10,CZ020,CZ0204,268,24129,3658,356973,263,21186,3640,313154
2020-12-10,CZ020,CZ020B,237,28437,3658,356973,237,25161,3640,313154
2020-12-10,CZ020,CZ0206,315,26692,3658,356973,315,22963,3640,313154
2020-12-10,CZ020,CZ020C,121,12381,3658,356973,119,11097,3640,313154
